Subject No 10248Individual Scores: V 100 | C 97.96Overall score: 98.98

Subject No 24448Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 24665Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 24676Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 24802Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 24905Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 24925Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 2855Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 3021Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 3101Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 3371Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 3837Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 3918Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 3929Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 4340Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 4371Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 4418Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 4471Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 4726Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 4886Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 5075Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 5099Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 5189Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 5703Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 5877Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 5973Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 6273Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 6592Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 6743Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 7018Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 7048Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 7169Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 7474Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 7590Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 7787Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 8507Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 8824Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 8902Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 9258Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 9398Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 9668Individual Scores: V 0 | C 33.33Overall score: 16.66

Subject No 10262Individual Scores: V 0 | C 33.04Overall score: 16.52

Subject No 10173Individual Scores: V 0 | C 32.99Overall score: 16.50

Subject No 11272Individual Scores: V 0 | C 32.99Overall score: 16.50

Subject No 13684Individual Scores: V 0 | C 32.99Overall score: 16.50

Subject No 14621Individual Scores: V 0 | C 32.99Overall score: 16.50

Subject No 15290Individual Scores: V 0 | C 32.99Overall score: 16.50

Subject No 16068Individual Scores: V 0 | C 32.99Overall score: 16.50

Subject No 16374Individual Scores: V 0 | C 32.99Overall score: 16.50

Subject No 16489Individual Scores: V 0 | C 32.99Overall score: 16.50

Subject No 16726Individual Scores: V 0 | C 32.99Overall score: 16.50

Subject No 16991Individual Scores: V 0 | C 32.99Overall score: 16.50

Subject No 20198Individual Scores: V 0 | C 32.99Overall score: 16.50

Subject No 22330Individual Scores: V 0 | C 32.99Overall score: 16.50

Subject No 22622Individual Scores: V 0 | C 32.99Overall score: 16.50

Subject No 2358Individual Scores: V 0 | C 32.99Overall score: 16.50

Subject No 23835Individual Scores: V 0 | C 32.99Overall score: 16.50

Subject No 24589Individual Scores: V 0 | C 32.99Overall score: 16.50

Subject No 24945Individual Scores: V 0 | C 32.99Overall score: 16.50

Subject No 3192Individual Scores: V 0 | C 32.99Overall score: 16.50

Subject No 3571Individual Scores: V 0 | C 32.99Overall score: 16.50

Subject No 4399Individual Scores: V 0 | C 32.99Overall score: 16.50

Subject No 4609Individual Scores: V 0 | C 32.99Overall score: 16.50

Subject No 4710Individual Scores: V 0 | C 32.99Overall score: 16.50

Subject No 4808Individual Scores: V 0 | C 32.99Overall score: 16.50

Subject No 7612Individual Scores: V 0 | C 32.99Overall score: 16.50

Subject No 7624Individual Scores: V 0 | C 32.99Overall score: 16.50

Subject No 8643Individual Scores: V 0 | C 32.99Overall score: 16.50

Subject No 9582Individual Scores: V 0 | C 32.99Overall score: 16.50

Subject No 9588Individual Scores: V 0 | C 32.99Overall score: 16.50

Subject No 17933Individual Scores: V 0 | C 32.87Overall score: 16.43

Subject No 21224Individual Scores: V 0 | C 32.87Overall score: 16.43

Subject No 23094Individual Scores: V 0 | C 32.75Overall score: 16.38

Subject No 10090Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 11914Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 12217Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 12424Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 12502Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 12666Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 13869Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 14183Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 14659Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 14817Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 14993Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 15035Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 16228Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 16548Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 16603Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 16731Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 1691Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 17019Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 17642Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 17704Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 18155Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 18288Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 19363Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 19435Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 19526Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 19571Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 19583Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 1965Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 19824Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 19999Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 20221Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 20919Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 21061Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 21066Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 2107Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 21276Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 21595Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 22098Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 23828Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 23934Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 24251Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 2503Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 2716Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 4096Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 4138Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 4548Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 4552Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 5229Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 5816Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 6736Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 6887Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 7217Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 7279Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 7957Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 8497Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 8511Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 9181Individual Scores: V 0 | C 32.64Overall score: 16.32

Subject No 10459Individual Scores: V 0 | C 32.41Overall score: 16.20

Subject No 6018Individual Scores: V 0 | C 32.41Overall score: 16.20

Subject No 24116Individual Scores: V 0 | C 32.35Overall score: 16.18

Subject No 2881Individual Scores: V 0 | C 32.34Overall score: 16.17

Subject No 11620Individual Scores: V 0 | C 32.29Overall score: 16.14

Subject No 12917Individual Scores: V 0 | C 32.29Overall score: 16.14

Subject No 13413Individual Scores: V 0 | C 32.29Overall score: 16.14

Subject No 16326Individual Scores: V 0 | C 32.29Overall score: 16.14

Subject No 16462Individual Scores: V 0 | C 32.29Overall score: 16.14

Subject No 18369Individual Scores: V 0 | C 32.29Overall score: 16.14

Subject No 22247Individual Scores: V 0 | C 32.29Overall score: 16.14

Subject No 6051Individual Scores: V 0 | C 32.29Overall score: 16.14

Subject No 6210Individual Scores: V 0 | C 32.29Overall score: 16.14

Subject No 7359Individual Scores: V 0 | C 32.29Overall score: 16.14

Subject No 17096Individual Scores: V 0 | C 32.18Overall score: 16.09

Subject No 22027Individual Scores: V 0 | C 32.18Overall score: 16.09

Subject No 3861Individual Scores: V 0 | C 32.18Overall score: 16.09

Subject No 24048Individual Scores: V 0 | C 32.06Overall score: 16.03

Subject No 10019Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 10072Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 10403Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 11187Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 11295Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 12104Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 12182Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 12378Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 12547Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 12888Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 13011Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 13487Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 13547Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 13563Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 13728Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 13903Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 13966Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 13996Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 14163Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 14234Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 14608Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 14858Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 14884Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 15322Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 15512Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 15652Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 1571Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 15895Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 16016Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 16107Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 16222Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 16382Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 16542Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 16614Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 16928Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 17092Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 17147Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 17255Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 17351Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 17635Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 1769Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 17700Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 17767Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 17808Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 17981Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 18209Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 18358Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 18429Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 18537Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 18582Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 18694Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 18772Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 18974Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 19022Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 19241Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 19423Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 19582Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 19778Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 2003Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 20046Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 20526Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 20573Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 20638Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 20763Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 20918Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 21020Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 21468Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 22088Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 22110Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 22158Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 22170Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 22366Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 22495Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 22769Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 22931Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 23219Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 23543Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 23729Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 23778Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 23976Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 24232Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 24751Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 24887Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 2495Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 2530Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 2680Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 2719Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 3401Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 3448Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 3463Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 4044Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 5149Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 5253Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 5304Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 5325Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 6040Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 6113Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 6200Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 6223Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 6349Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 6709Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 7181Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 7423Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 7570Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 7940Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 7972Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 7993Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 8723Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 8818Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 8893Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 9016Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 9017Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 9077Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 9314Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 9576Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 9797Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 9903Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 9997Individual Scores: V 0 | C 31.94Overall score: 15.97

Subject No 19957Individual Scores: V 0 | C 31.85Overall score: 15.93

Subject No 12536Individual Scores: V 0 | C 31.83Overall score: 15.91

Subject No 5741Individual Scores: V 0 | C 31.71Overall score: 15.86

Subject No 7289Individual Scores: V 0 | C 31.71Overall score: 15.86

Subject No 10037Individual Scores: V 0 | C 31.6Overall score: 15.80

Subject No 11826Individual Scores: V 0 | C 31.6Overall score: 15.80

Subject No 12157Individual Scores: V 0 | C 31.6Overall score: 15.80

Subject No 12938Individual Scores: V 0 | C 31.6Overall score: 15.80

Subject No 16330Individual Scores: V 0 | C 31.6Overall score: 15.80

Subject No 16363Individual Scores: V 0 | C 31.6Overall score: 15.80

Subject No 17762Individual Scores: V 0 | C 31.6Overall score: 15.80

Subject No 20905Individual Scores: V 0 | C 31.6Overall score: 15.80

Subject No 20980Individual Scores: V 0 | C 31.6Overall score: 15.80

Subject No 21959Individual Scores: V 0 | C 31.6Overall score: 15.80

Subject No 22422Individual Scores: V 0 | C 31.6Overall score: 15.80

Subject No 22758Individual Scores: V 0 | C 31.6Overall score: 15.80

Subject No 23114Individual Scores: V 0 | C 31.6Overall score: 15.80

Subject No 2730Individual Scores: V 0 | C 31.6Overall score: 15.80

Subject No 3368Individual Scores: V 0 | C 31.6Overall score: 15.80

Subject No 4241Individual Scores: V 0 | C 31.6Overall score: 15.80

Subject No 4427Individual Scores: V 0 | C 31.6Overall score: 15.80

Subject No 4428Individual Scores: V 0 | C 31.6Overall score: 15.80

Subject No 7934Individual Scores: V 0 | C 31.6Overall score: 15.80

Subject No 8149Individual Scores: V 0 | C 31.6Overall score: 15.80

Subject No 11727Individual Scores: V 0 | C 31.48Overall score: 15.74

Subject No 10520Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 10876Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 11857Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 12473Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 12603Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 13234Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 13861Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 14447Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 14527Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 14781Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 1609Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 1632Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 16561Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 16611Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 17181Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 17687Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 18080Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 18965Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 19036Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 19212Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 19449Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 20213Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 21520Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 21791Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 21999Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 22291Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 22600Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 22665Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 23349Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 23383Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 2519Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 2526Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 2930Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 3197Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 3321Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 3614Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 3682Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 4077Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 5947Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 7019Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 7203Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 7528Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 8219Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 8734Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 8874Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 9898Individual Scores: V 0 | C 31.25Overall score: 15.62

Subject No 19879Individual Scores: V 0 | C 31.13Overall score: 15.56

Subject No 12187Individual Scores: V 0 | C 31.02Overall score: 15.51

Subject No 5523Individual Scores: V 0 | C 31.02Overall score: 15.51

Subject No 10131Individual Scores: V 0 | C 30.9Overall score: 15.45

Subject No 10374Individual Scores: V 0 | C 30.9Overall score: 15.45

Subject No 11304Individual Scores: V 0 | C 30.9Overall score: 15.45

Subject No 11811Individual Scores: V 0 | C 30.9Overall score: 15.45

Subject No 12662Individual Scores: V 0 | C 30.9Overall score: 15.45

Subject No 13829Individual Scores: V 0 | C 30.9Overall score: 15.45

Subject No 14888Individual Scores: V 0 | C 30.9Overall score: 15.45

Subject No 15379Individual Scores: V 0 | C 30.9Overall score: 15.45

Subject No 15789Individual Scores: V 0 | C 30.9Overall score: 15.45

Subject No 15910Individual Scores: V 0 | C 30.9Overall score: 15.45

Subject No 16189Individual Scores: V 0 | C 30.9Overall score: 15.45

Subject No 17333Individual Scores: V 0 | C 30.9Overall score: 15.45

Subject No 17756Individual Scores: V 0 | C 30.9Overall score: 15.45

Subject No 18090Individual Scores: V 0 | C 30.9Overall score: 15.45

Subject No 22166Individual Scores: V 0 | C 30.9Overall score: 15.45

Subject No 4251Individual Scores: V 0 | C 30.9Overall score: 15.45

Subject No 4511Individual Scores: V 0 | C 30.9Overall score: 15.45

Subject No 4615Individual Scores: V 0 | C 30.9Overall score: 15.45

Subject No 6501Individual Scores: V 0 | C 30.9Overall score: 15.45

Subject No 9474Individual Scores: V 0 | C 30.9Overall score: 15.45

Subject No 23665Individual Scores: V 0 | C 30.88Overall score: 15.44

Subject No 21126Individual Scores: V 0 | C 30.79Overall score: 15.39

Subject No 17307Individual Scores: V 0 | C 30.67Overall score: 15.34

Subject No 7717Individual Scores: V 0 | C 30.67Overall score: 15.34

Subject No 10170Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 10297Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 10353Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 10652Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 10684Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 11141Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 11235Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 11239Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 11287Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 11390Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 11409Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 11505Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 11608Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 11678Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 11740Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 11831Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 12071Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 12313Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 12437Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 12668Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 13260Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 13457Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 13488Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 13585Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 13645Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 13661Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 13727Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 13840Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 13843Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 13885Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 14080Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 14124Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 14321Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 14367Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 14430Individual Scores: V 0 | C 30.56Overall score: 15.28

Subject No 14463Individual Scores: V 0 | C 30.56Overall score: 15.28

